id,created_at,updated_at,flight_identifier,flt_num,scheduled_origin_gate,scheduled_destination_gate,out_gmt,in_gmt,off_gmt,on_gmt,origin,origin_city,origin_region,dest,dest_city,dest_region
298658,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,c4be3eb2-8b1b-4636-8c2f-2436d8cdfc84,1615,B7,C02,2019-02-10T14:54:10Z,2019-02-10T17:00:12Z,2019-02-10T15:12:50Z,2019-02-10T16:53:27Z,SEA,Seattle,Washington,SLC,Salt Lake City,Utah
298660,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,ebd160b9-e1c0-4024-8b3c-c87dc245475a,2792,A4,A6,2019-02-10T14:51:59Z,2019-02-10T16:44:09Z,2019-02-10T15:14:29Z,2019-02-10T16:36:44Z,DTW,Detroit,Michigan,CLT,Charlotte,North Carolina
298661,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,fa6ca7d2-4197-4184-b574-fa66b1628df7,910,G05,F10,2019-02-10T15:02:20Z,2019-02-10T22:24:11Z,2019-02-10T15:22:14Z,2019-02-10T22:16:54Z,GUA,Guatemala City,Guatemala,ATL,Atlanta,Georgia
298664,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,3ac39786-d433-467b-8372-21ac58024679,899,A39,B7A,2019-02-10T14:59:44Z,2019-02-10T17:38:57Z,2019-02-10T15:12:43Z,2019-02-10T17:34:11Z,DEN,Denver,Colorado,SEA,Seattle,Washington
298666,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,d2ef047a-22cb-4f12-8be9-d4e53b319cfb,2029,A15,A17,2019-02-10T14:54:20Z,2019-02-10T18:25:34Z,2019-02-10T16:22:17Z,2019-02-10T18:20:55Z,ATL,Atlanta,Georgia,BOS,Boston,Massachusetts
298668,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,8d604344-6461-42a4-be9c-5e3a5fcff93f,1295,D12,B10,2019-02-10T15:01:14Z,2019-02-10T17:36:38Z,2019-02-10T15:16:19Z,2019-02-10T17:30:54Z,MSY,New Orleans,Louisiana,ATL,Atlanta,Georgia
298670,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,e6055604-2b4d-46fc-81e8-bf2745e38d8e,703,A29,GT4,2019-02-10T14:55:30Z,2019-02-10T19:22:40Z,2019-02-10T16:30:17Z,2019-02-10T19:17:17Z,ATL,Atlanta,Georgia,BZE,Belize City,Belize
298672,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,155f6d45-d48d-467b-b8ac-4bdb08a24170,1206,H07,A04,2019-02-10T14:56:08Z,2019-02-10T18:03:48Z,2019-02-10T15:14:08Z,2019-02-10T17:56:54Z,MIA,Miami,Florida,ATL,Atlanta,Georgia
298674,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,360f27a2-0900-4324-ac1c-6e97a3457e30,900,E28,5,2019-02-10T15:03:30Z,2019-02-10T19:46:43Z,2019-02-10T16:38:17Z,2019-02-10T19:42:50Z,ATL,Atlanta,Georgia,SJO,San José (Alajuela),Costa Rica
298676,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,63d86ae3-b2e6-4e61-b669-b1aec955473e,2997,22,D11,2019-02-10T14:56:12Z,2019-02-10T18:00:11Z,2019-02-10T15:14:27Z,2019-02-10T17:52:54Z,DCA,Washington,District of Columbia,ATL,Atlanta,Georgia
298678,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,1c62e093-d000-460d-8941-4527df332499,353,E35,5,2019-02-10T15:02:07Z,2019-02-10T18:52:25Z,2019-02-10T16:36:17Z,2019-02-10T18:47:17Z,ATL,Atlanta,Georgia,LIR,Liberia,Costa Rica
298680,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,7b3c8f81-f740-4655-8b19-c3a536c53dfb,564,A34,3,2019-02-10T14:55:44Z,2019-02-10T19:57:48Z,2019-02-10T16:42:17Z,2019-02-10T19:51:46Z,ATL,Atlanta,Georgia,GDL,Ciudad de Tlajomulco de Zúñiga,Mexico
298681,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,85cc198e-4842-4aeb-b6cf-39ebd6fb1614,921,F4,B7,2019-02-10T15:02:24Z,2019-02-10T17:11:06Z,2019-02-10T15:30:04Z,2019-02-10T17:07:26Z,MSP,Minneapolis,Minnesota,BNA,Nashville,Tennessee
298683,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,a5c85f59-55b2-487f-ba75-700df85729ab,335,TBA,A33,2019-02-10T15:06:43Z,2019-02-10T20:00:45Z,2019-02-10T15:27:19Z,2019-02-10T19:54:54Z,MEX,Ciudad de México,Mexico,ATL,Atlanta,Georgia
298685,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,d31b7c1c-eeca-43c8-984b-936b9847450c,1503,A9,A3,2019-02-10T14:56:42Z,2019-02-10T17:22:36Z,2019-02-10T15:18:29Z,2019-02-10T17:16:25Z,DTW,Detroit,Michigan,JAX,Jacksonville,Florida
298687,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,e0bbd4e0-a2e1-4da7-b7a3-70a3b757c112,2042,29,B14,2019-02-10T15:00:01Z,2019-02-10T17:31:20Z,2019-02-10T15:13:13Z,2019-02-10T17:24:54Z,GSO,Greensboro,North Carolina,ATL,Atlanta,Georgia
298689,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,f3c81379-8c46-42f7-a987-07a8502d528d,1600,B14,4,2019-02-10T14:57:31Z,2019-02-10T17:47:35Z,2019-02-10T16:26:17Z,2019-02-10T17:41:31Z,ATL,Atlanta,Georgia,LIT,Little Rock,Arkansas
298691,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,fc91e9bc-0e49-402b-8df1-c0044878f595,428,F10,14,2019-02-10T15:02:22Z,2019-02-10T18:05:44Z,2019-02-10T15:26:04Z,2019-02-10T17:58:45Z,MSP,Minneapolis,Minnesota,AUS,Austin,Texas
298692,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,e233c0e6-4a00-4138-a451-8715abcf7c54,2740,C3,D25,2019-02-10T15:04:11Z,2019-02-10T17:18:09Z,2019-02-10T15:24:04Z,2019-02-10T17:15:28Z,MSP,Minneapolis,Minnesota,BWI,Baltimore,Maryland
298693,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,0c2f8c85-ce14-4879-a1e5-016bc7126247,2205,T08,C3,2019-02-10T15:12:09Z,2019-02-10T18:04:12Z,2019-02-10T16:48:17Z,2019-02-10T17:57:40Z,ATL,Atlanta,Georgia,RDU,Raleigh/Durham,North Carolina
298695,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,6c7645c2-8d02-431f-9576-6b26eb558da1,2418,T07,E14,2019-02-10T15:08:48Z,2019-02-10T18:38:04Z,2019-02-10T16:44:17Z,2019-02-10T18:30:26Z,ATL,Atlanta,Georgia,DFW,Dallas-Fort Worth,Texas
298696,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,9c7637ab-710a-4dda-8b91-62029f45bdfa,2173,E11,C8,2019-02-10T14:54:10Z,2019-02-10T16:24:48Z,2019-02-10T15:13:05Z,2019-02-10T16:19:56Z,ORD,Chicago,Illinois,MSP,Minneapolis,Minnesota
298698,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,ddcbe03c-08f2-4c53-8d8d-37b23366572d,686,B36,B3,2019-02-10T15:08:47Z,2019-02-10T20:09:52Z,2019-02-10T16:40:17Z,2019-02-10T20:05:12Z,ATL,Atlanta,Georgia,SDQ,Santo Domingo,Dominican Republic
298699,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,08f02926-79d9-4835-9eb7-c1a163045306,833,A7,A11,2019-02-10T15:08:07Z,2019-02-10T16:43:29Z,2019-02-10T15:24:29Z,2019-02-10T16:37:14Z,DTW,Detroit,Michigan,BDL,Hartford,Connecticut
298701,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,24b851c7-fa60-4891-b12e-939c2bc00738,1810,40,A10,2019-02-10T15:01:48Z,2019-02-10T19:36:14Z,2019-02-10T15:20:39Z,2019-02-10T19:29:38Z,SFO,San Francisco,California,DTW,Detroit,Michigan
298703,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,a2c44a0d-bec4-481b-9df2-8e6123aeeea3,2606,A15,D8,2019-02-10T15:11:43Z,2019-02-10T16:48:36Z,2019-02-10T15:26:29Z,2019-02-10T16:45:41Z,DTW,Detroit,Michigan,PHL,Philadelphia,Pennsylvania
298705,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,b730f27e-96b3-496e-88cd-fb7b0c07b093,580,B30,G9,2019-02-10T15:06:15Z,2019-02-10T18:34:11Z,2019-02-10T15:25:53Z,2019-02-10T18:27:26Z,JFK,New York,New York,MBJ,Montego Bay,Jamaica
298707,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,e33a312c-55f5-4abf-911d-b36c52aebd86,713,A50,35,2019-02-10T14:55:32Z,2019-02-10T18:36:52Z,2019-02-10T15:10:29Z,2019-02-10T18:30:52Z,DTW,Detroit,Michigan,CUN,Ciudad de Cancún,Mexico
298708,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,3c236b3f-5bc5-400a-bd26-bc8ba881e96b,1079,77,42,2019-02-10T15:10:35Z,2019-02-10T17:01:47Z,2019-02-10T15:24:49Z,2019-02-10T16:55:16Z,MCO,Orlando,Florida,CUN,Ciudad de Cancún,Mexico
298710,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,c8e85bed-66b0-469a-a495-1b2d7ad6f7ea,2431,C41,A12,2019-02-10T15:17:30Z,2019-02-10T17:43:47Z,2019-02-10T16:54:17Z,2019-02-10T17:36:54Z,ATL,Atlanta,Georgia,CLT,Charlotte,North Carolina
298711,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,a36dc000-e4f4-46c4-826d-5958c0da23f5,2074,A07,A5,2019-02-10T15:08:00Z,2019-02-10T17:44:34Z,2019-02-10T16:46:17Z,2019-02-10T17:39:21Z,ATL,Atlanta,Georgia,JAX,Jacksonville,Florida
298712,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,156a3324-d18c-44b4-bb86-12f5e239de5d,800,A76,22,2019-02-10T15:06:45Z,2019-02-10T16:33:34Z,2019-02-10T15:28:29Z,2019-02-10T16:27:47Z,DTW,Detroit,Michigan,DCA,Washington,District of Columbia
298713,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,59fb659f-fa54-4699-bf51-6e1e68ce2f80,561,A15,TBA,2019-02-10T15:04:30Z,2019-02-10T17:06:41Z,2019-02-10T15:17:52Z,2019-02-10T17:01:34Z,BOS,Boston,Massachusetts,BDA,Hamilton,Bermuda
298714,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,9aed3d59-c7f8-42ea-a5c7-dccbf0a572ab,784,A29,B08,2019-02-10T15:19:49Z,2019-02-10T19:53:12Z,2019-02-10T16:58:17Z,2019-02-10T19:48:10Z,ATL,Atlanta,Georgia,MTY,Ciudad de Apodaca,Mexico
298715,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,cfb18e19-6b41-4c55-8e5a-2e0b12eb0b80,688,B4,B10,2019-02-10T15:13:39Z,2019-02-10T17:36:17Z,2019-02-10T15:25:39Z,2019-02-10T17:28:54Z,BNA,Nashville,Tennessee,ATL,Atlanta,Georgia
298716,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,25049200-a74e-4c23-8a03-1b332481b48a,1067,B16,C55,2019-02-10T15:19:44Z,2019-02-10T18:10:23Z,2019-02-10T16:56:17Z,2019-02-10T18:03:44Z,ATL,Atlanta,Georgia,CMH,Columbus,Ohio
298725,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,b9f49295-9869-436b-b341-ee0350f9e6dc,1753,43,A15,2019-02-10T15:18:35Z,2019-02-10T22:02:29Z,2019-02-10T15:38:52Z,2019-02-10T21:54:54Z,SFO,San Francisco,California,ATL,Atlanta,Georgia
298733,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,2e6797c4-12b9-43a0-b6da-cb9ab0a4ea29,1846,A17,B26,2019-02-10T15:18:43Z,2019-02-10T17:28:50Z,2019-02-10T15:36:30Z,2019-02-10T17:22:54Z,MEM,Memphis,Tennessee,ATL,Atlanta,Georgia
298735,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,d7a8bb3a-6b0b-4818-96f8-2106ba1e8499,2257,A5,B21,2019-02-10T15:06:29Z,2019-02-10T17:26:20Z,2019-02-10T15:23:49Z,2019-02-10T17:18:54Z,CHS,Charleston,South Carolina,ATL,Atlanta,Georgia
298736,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,76b519b0-2772-4890-ae24-7e3d46deeb8a,315,2,C52,2019-02-10T15:12:49Z,2019-02-10T17:13:05Z,2019-02-10T15:25:26Z,2019-02-10T17:06:54Z,AGS,Augusta,Georgia,ATL,Atlanta,Georgia
298737,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,d5a1c55c-cbbe-466c-83dd-68607b09fcfe,551,A50,72,2019-02-10T15:14:20Z,2019-02-10T17:33:39Z,2019-02-10T15:30:29Z,2019-02-10T17:26:32Z,DTW,Detroit,Michigan,MCO,Orlando,Florida
298739,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,628f0d6d-7d65-47e5-8135-79ae8a93b32b,2886,D11,D36,2019-02-10T15:06:07Z,2019-02-10T16:38:15Z,2019-02-10T15:22:38Z,2019-02-10T16:31:20Z,SLC,Salt Lake City,Utah,LAS,Las Vegas,Nevada
298740,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,662b61fd-861b-45b0-91cc-8735a7505941,1509,D33,T06,2019-02-10T15:13:09Z,2019-02-10T21:10:22Z,2019-02-10T15:28:23Z,2019-02-10T21:04:54Z,LAS,Las Vegas,Nevada,ATL,Atlanta,Georgia
298742,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,7a7c8bee-1b40-4bec-9ce9-f904c5832476,2232,A18,D42,2019-02-10T15:28:01Z,2019-02-10T20:55:14Z,2019-02-10T17:08:17Z,2019-02-10T20:49:20Z,ATL,Atlanta,Georgia,LAS,Las Vegas,Nevada
298744,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,88772598-8f5e-48cd-8fe4-1e5381ad74e2,1163,T06,E62,2019-02-10T15:14:14Z,2019-02-10T18:00:10Z,2019-02-10T16:50:17Z,2019-02-10T17:54:45Z,ATL,Atlanta,Georgia,TPA,Tampa,Florida
298746,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,e8ae032b-fd84-4cd9-af84-c89da6863b86,2070,B02,B11,2019-02-10T15:07:40Z,2019-02-10T17:07:53Z,2019-02-10T15:25:44Z,2019-02-10T17:00:54Z,GSP,Greer,South Carolina,ATL,Atlanta,Georgia
298750,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,363705b4-37d8-408d-84a1-f9b5331b90fd,1543,C04,B33,2019-02-10T15:36:24Z,2019-02-10T20:10:16Z,2019-02-10T15:56:15Z,2019-02-10T20:04:05Z,SLC,Salt Lake City,Utah,JFK,New York,New York
298752,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,eafbc2da-effb-4efb-bcc9-ab2720d1f3dc,1506,35,A12,2019-02-10T15:18:42Z,2019-02-10T19:32:08Z,2019-02-10T15:34:13Z,2019-02-10T19:25:38Z,SAN,San Diego,California,DTW,Detroit,Michigan
298753,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,3783e697-9522-4e5d-9e56-6ae750db9953,1194,C04,D3,2019-02-10T15:13:31Z,2019-02-10T17:23:30Z,2019-02-10T15:31:25Z,2019-02-10T17:17:28Z,SLC,Salt Lake City,Utah,PDX,Portland,Oregon
298754,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,3cafb2d2-c0cd-4c72-8048-f89223f578e4,1100,71,A28,2019-02-10T15:16:38Z,2019-02-10T17:56:14Z,2019-02-10T15:33:34Z,2019-02-10T17:50:54Z,MCO,Orlando,Florida,ATL,Atlanta,Georgia
298755,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,53e5a57d-d6c0-4236-88ba-ff33209d4990,1879,C21,F7,2019-02-10T15:15:15Z,2019-02-10T18:32:08Z,2019-02-10T15:32:31Z,2019-02-10T18:27:30Z,LGA,New York,New York,MSP,Minneapolis,Minnesota
298756,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,64498e42-f41d-43e6-87d6-e74f3c1eeefc,1351,B14,D12,2019-02-10T15:29:02Z,2019-02-10T18:52:11Z,2019-02-10T17:12:17Z,2019-02-10T18:45:43Z,ATL,Atlanta,Georgia,PHL,Philadelphia,Pennsylvania
298757,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,6eca691d-e313-4063-9a8f-dcf56141b453,1238,C03,F9,2019-02-10T15:21:32Z,2019-02-10T17:00:21Z,2019-02-10T15:35:48Z,2019-02-10T16:53:32Z,SLC,Salt Lake City,Utah,PHX,Phoenix,Arizona
298758,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,90c518a6-41ff-4b46-8508-f80120474116,2777,44,37B,2019-02-10T15:18:22Z,2019-02-10T16:43:03Z,2019-02-10T15:34:39Z,2019-02-10T16:35:11Z,SFO,San Francisco,California,LAX,Los Angeles,California
298759,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,b9d61607-4364-45a8-9283-09c4a37ab428,2130,A24,E67,2019-02-10T15:22:43Z,2019-02-10T17:59:22Z,2019-02-10T15:40:38Z,2019-02-10T17:52:45Z,DTW,Detroit,Michigan,TPA,Tampa,Florida
298760,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,cbd707ce-838e-4754-b479-1176363695cc,1625,B13,2,2019-02-10T15:22:40Z,2019-02-10T17:49:29Z,2019-02-10T17:02:17Z,2019-02-10T17:43:41Z,ATL,Atlanta,Georgia,PNS,Pensacola,Florida
298761,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,ccda8afd-a248-4a43-88c2-318a11d47bc8,806,A03,A04,2019-02-10T15:13:47Z,2019-02-10T17:23:40Z,2019-02-10T16:52:17Z,2019-02-10T17:20:37Z,ATL,Atlanta,Georgia,BHM,Birmingham,Alabama
298762,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,e14ba020-2e46-4157-81f2-efc395d348bf,662,C55,E08,2019-02-10T15:23:16Z,2019-02-10T18:05:47Z,2019-02-10T15:37:16Z,2019-02-10T18:00:54Z,CMH,Columbus,Ohio,ATL,Atlanta,Georgia
298763,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,f8de6a37-b104-4754-8736-9cabf5e3079f,2092,A32,B04,2019-02-10T15:22:43Z,2019-02-10T17:40:11Z,2019-02-10T17:00:17Z,2019-02-10T17:37:38Z,ATL,Atlanta,Georgia,GSP,Greer,South Carolina
298764,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,fe8f0f9a-556e-40ed-a71c-c9743f840dd1,1432,C11,47,2019-02-10T15:24:25Z,2019-02-10T17:07:53Z,2019-02-10T15:41:36Z,2019-02-10T17:03:41Z,SLC,Salt Lake City,Utah,SAN,San Diego,California
298766,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,0dc3cb12-1ddd-4d2d-a031-d8cb755c09c4,1536,A5,B04,2019-02-10T15:38:31Z,2019-02-10T18:17:42Z,2019-02-10T15:53:11Z,2019-02-10T18:10:54Z,SDF,Louisville,Kentucky,ATL,Atlanta,Georgia
298773,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,666bbedf-5bf4-4e2f-afa8-2caaa682697e,1861,C04,G12,2019-02-10T15:12:30Z,2019-02-10T17:34:07Z,2019-02-10T15:25:57Z,2019-02-10T17:30:32Z,SLC,Salt Lake City,Utah,MSP,Minneapolis,Minnesota
298775,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,628c84eb-c503-4a5b-b662-a3b13a14252e,2266,B19,5,2019-02-10T15:23:59Z,2019-02-10T20:37:46Z,2019-02-10T17:06:17Z,2019-02-10T20:33:41Z,ATL,Atlanta,Georgia,HDN,Hayden,Colorado
298777,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,01a48666-56c7-42ea-920c-dbde4e525643,2926,B42,C02,2019-02-10T15:25:27Z,2019-02-10T18:22:59Z,2019-02-10T15:42:26Z,2019-02-10T18:17:36Z,JFK,New York,New York,RSW,Fort Myers,Florida
298779,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,afb14c50-ee8a-452f-803c-cca26ad48e8b,2448,46,B34,2019-02-10T15:22:59Z,2019-02-10T18:59:40Z,2019-02-10T15:36:59Z,2019-02-10T18:52:54Z,EWR,Newark,New Jersey,ATL,Atlanta,Georgia
298781,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,e33fe886-1e56-4ebc-9ea7-64b69100d4ee,2387,A04,D24,2019-02-10T15:14:37Z,2019-02-10T17:17:27Z,2019-02-10T15:29:51Z,2019-02-10T17:10:54Z,BHM,Birmingham,Alabama,ATL,Atlanta,Georgia
298782,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,075d04bb-a8d2-4752-afeb-ef2ce20fede5,2974,F5,A05,2019-02-10T15:23:04Z,2019-02-10T21:37:15Z,2019-02-10T15:39:57Z,2019-02-10T21:32:54Z,PHX,Phoenix,Arizona,ATL,Atlanta,Georgia
298786,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,7ef93f41-be25-4239-a575-7ee9639ae81e,2388,A26,9,2019-02-10T15:30:42Z,2019-02-10T20:40:39Z,2019-02-10T17:14:17Z,2019-02-10T20:35:32Z,ATL,Atlanta,Georgia,EGE,Eagle,Colorado
298787,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,cd383588-af3f-4b78-ab42-2ca432b61007,2930,T06,D11,2019-02-10T15:33:25Z,2019-02-10T19:02:50Z,2019-02-10T17:20:17Z,2019-02-10T18:55:30Z,ATL,Atlanta,Georgia,LGA,New York,New York
298788,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,d21f652a-64d4-45bc-953c-a9903b4b0d15,340,B07,23,2019-02-10T15:36:25Z,2019-02-10T22:10:12Z,2019-02-10T17:22:17Z,2019-02-10T22:02:50Z,ATL,Atlanta,Georgia,LAX,Los Angeles,California
298790,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,bbdb2aab-d862-40a5-a89d-e0ce4595d691,1426,A01,B2,2019-02-10T15:26:12Z,2019-02-10T21:06:12Z,2019-02-10T17:10:17Z,2019-02-10T21:01:55Z,ATL,Atlanta,Georgia,TUS,Tucson,Arizona
298792,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,f7b79a0d-a259-4c75-b50f-df255f10825a,2349,8,B13,2019-02-10T15:24:18Z,2019-02-10T17:23:40Z,2019-02-10T15:36:09Z,2019-02-10T17:16:54Z,HSV,Huntsville,Alabama,ATL,Atlanta,Georgia
298793,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,5da56be4-5c1c-43bc-9dfd-7ddc6c825473,199,C08,B11,2019-02-10T15:30:24Z,2019-02-10T17:36:54Z,2019-02-10T15:43:36Z,2019-02-10T17:29:52Z,SLC,Salt Lake City,Utah,SEA,Seattle,Washington
298795,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,6867b65a-13c5-4acd-a251-c69838343a16,2066,B13,9,2019-02-10T15:43:30Z,2019-02-10T18:12:07Z,2019-02-10T17:26:17Z,2019-02-10T18:06:30Z,ATL,Atlanta,Georgia,CAE,Columbia,South Carolina
298796,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,0820e9c4-92b6-4738-a17a-603790b984c9,2827,A06,F12,2019-02-10T15:25:28Z,2019-02-10T19:25:49Z,2019-02-10T17:04:17Z,2019-02-10T19:19:03Z,ATL,Atlanta,Georgia,MSP,Minneapolis,Minnesota
298797,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,7bd752b3-3c25-4244-8686-cfcd96245f74,1500,C04,2,2019-02-10T15:29:26Z,2019-02-10T17:19:38Z,2019-02-10T15:46:55Z,2019-02-10T17:14:02Z,SLC,Salt Lake City,Utah,SNA,Santa Ana,California
298799,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,07a978ed-481c-400a-90fb-81d8657e55dc,715,47,T08,2019-02-10T15:38:55Z,2019-02-10T22:06:24Z,2019-02-10T15:52:33Z,2019-02-10T21:58:54Z,SAN,San Diego,California,ATL,Atlanta,Georgia
298800,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,3ed4954b-8cf7-464d-a2f7-d8aac3d5ad57,1396,3,133,2019-02-10T15:19:44Z,2019-02-10T22:27:27Z,2019-02-10T15:32:22Z,2019-02-10T22:20:46Z,SJO,San José (Alajuela),Costa Rica,LAX,Los Angeles,California
298801,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,63f8347a-85a1-4800-8a32-73df73bdcf24,2439,B06,46,2019-02-10T15:34:16Z,2019-02-10T19:03:51Z,2019-02-10T17:16:17Z,2019-02-10T18:58:07Z,ATL,Atlanta,Georgia,EWR,Newark,New Jersey
298803,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,75d1cf95-f1b0-45af-b0ed-4e28a8b18834,1651,C49,A3,2019-02-10T15:39:59Z,2019-02-10T18:30:57Z,2019-02-10T17:28:17Z,2019-02-10T18:24:14Z,ATL,Atlanta,Georgia,SDF,Louisville,Kentucky
298804,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,b4b47e8d-93da-4eef-ba85-53f87022963a,727,F04,G5,2019-02-10T15:44:38Z,2019-02-10T20:12:57Z,2019-02-10T17:34:17Z,2019-02-10T20:08:13Z,ATL,Atlanta,Georgia,MBJ,Montego Bay,Jamaica
298805,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,d3e9dcf6-4805-49b0-aa71-a3276672e76f,509,E32,2,2019-02-10T15:35:17Z,2019-02-10T20:33:32Z,2019-02-10T17:24:17Z,2019-02-10T20:27:08Z,ATL,Atlanta,Georgia,PLS,Providenciales,Turks and Caicos Islands
298807,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,e492c3a9-5dca-4d45-972f-fb7e0a4dfa35,1693,B34,E16,2019-02-10T15:34:51Z,2019-02-10T18:50:11Z,2019-02-10T17:18:17Z,2019-02-10T18:43:26Z,ATL,Atlanta,Georgia,ORD,Chicago,Illinois
298809,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,08f9b7e7-eec7-46d1-8c2c-720e8da2fdd7,427,A6,E07,2019-02-10T15:30:10Z,2019-02-10T18:19:43Z,2019-02-10T15:38:19Z,2019-02-10T18:12:54Z,STL,St Louis,Missouri,ATL,Atlanta,Georgia
298811,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,2be59c6a-fb18-402e-9598-50dac2c409da,1357,36,G11,2019-02-10T15:30:23Z,2019-02-10T19:12:18Z,2019-02-10T15:44:22Z,2019-02-10T19:06:23Z,SAN,San Diego,California,MSP,Minneapolis,Minnesota
298813,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,87093459-e6c6-47c9-aa19-76588d15a889,1325,B3,37,2019-02-10T15:27:59Z,2019-02-10T18:08:41Z,2019-02-10T15:44:17Z,2019-02-10T18:02:52Z,SEA,Seattle,Washington,SAN,San Diego,California
298815,2019-09-19T20:36:44Z,2019-09-19T20:36:44Z,fe216632-defb-449c-aa34-3eff0b2a12c4,2153,B7A,37A,2019-02-10T15:50:23Z,2019-02-10T18:31:42Z,2019-02-10T16:05:33Z,2019-02-10T18:24:21Z,SEA,Seattle,Washington,LAX,Los Angeles,California
